week_start,product_name,opening_stock,quantity_received,quantity_dispensed,closing_stock,stockout_flag
2020-07-27,Salbutamol Inhaler,365,1643,204,1804,0
2020-08-03,Salbutamol Inhaler,1804,0,272,1532,0
2020-08-10,Salbutamol Inhaler,1532,0,219,1313,0
2020-08-17,Salbutamol Inhaler,1313,0,310,1003,0
2020-08-24,Salbutamol Inhaler,1003,0,136,867,0
2020-08-31,Salbutamol Inhaler,867,0,211,656,0
2020-09-07,Salbutamol Inhaler,656,0,160,496,0
2020-09-14,Salbutamol Inhaler,496,0,154,342,0
2020-09-21,Salbutamol Inhaler,342,1868,202,2008,0
2020-09-28,Salbutamol Inhaler,2008,0,171,1837,0
2020-10-05,Salbutamol Inhaler,1837,0,177,1660,0
2020-10-12,Salbutamol Inhaler,1660,0,243,1417,0
2020-10-19,Salbutamol Inhaler,1417,0,360,1057,0
2020-10-26,Salbutamol Inhaler,1057,0,312,745,0
2020-11-02,Salbutamol Inhaler,745,0,137,608,0
2020-11-09,Salbutamol Inhaler,608,0,255,353,0
2020-11-16,Salbutamol Inhaler,353,0,353,0,1
2020-11-23,Salbutamol Inhaler,0,0,0,0,1
2020-11-30,Salbutamol Inhaler,0,0,0,0,1
2020-12-07,Salbutamol Inhaler,0,1983,260,1723,0
2020-12-14,Salbutamol Inhaler,1723,0,238,1485,0
2020-12-21,Salbutamol Inhaler,1485,0,269,1216,0
2020-12-28,Salbutamol Inhaler,1216,0,278,938,0
2021-01-04,Salbutamol Inhaler,938,0,174,764,0
2021-01-11,Salbutamol Inhaler,764,0,171,593,0
2021-01-18,Salbutamol Inhaler,593,0,178,415,0
2021-01-25,Salbutamol Inhaler,415,1915,164,2166,0
2021-02-01,Salbutamol Inhaler,2166,0,253,1913,0
2021-02-08,Salbutamol Inhaler,1913,0,233,1680,0
2021-02-15,Salbutamol Inhaler,1680,0,217,1463,0
2021-02-22,Salbutamol Inhaler,1463,0,234,1229,0
2021-03-01,Salbutamol Inhaler,1229,0,204,1025,0
2021-03-08,Salbutamol Inhaler,1025,0,206,819,0
2021-03-15,Salbutamol Inhaler,819,0,217,602,0
2021-03-22,Salbutamol Inhaler,602,0,123,479,0
2021-03-29,Salbutamol Inhaler,479,1720,272,1927,0
2021-04-05,Salbutamol Inhaler,1927,0,215,1712,0
2021-04-12,Salbutamol Inhaler,1712,0,175,1537,0
2021-04-19,Salbutamol Inhaler,1537,0,235,1302,0
2021-04-26,Salbutamol Inhaler,1302,0,242,1060,0
2021-05-03,Salbutamol Inhaler,1060,0,395,665,0
2021-05-10,Salbutamol Inhaler,665,0,266,399,0
2021-05-17,Salbutamol Inhaler,399,0,243,156,0
2021-05-24,Salbutamol Inhaler,156,1863,299,1720,0
2021-05-31,Salbutamol Inhaler,1720,0,183,1537,0
2021-06-07,Salbutamol Inhaler,1537,0,215,1322,0
2021-06-14,Salbutamol Inhaler,1322,0,230,1092,0
2021-06-21,Salbutamol Inhaler,1092,0,257,835,0
2021-06-28,Salbutamol Inhaler,835,0,294,541,0
2021-07-05,Salbutamol Inhaler,541,0,221,320,0
2021-07-12,Salbutamol Inhaler,320,1680,327,1673,0
2021-07-19,Salbutamol Inhaler,1673,0,316,1357,0
2021-07-26,Salbutamol Inhaler,1357,0,271,1086,0
2021-08-02,Salbutamol Inhaler,1086,0,344,742,0
2021-08-09,Salbutamol Inhaler,742,0,345,397,0
2021-08-16,Salbutamol Inhaler,397,0,277,120,0
2021-08-23,Salbutamol Inhaler,120,0,120,0,1
2021-08-30,Salbutamol Inhaler,0,0,0,0,1
2021-09-06,Salbutamol Inhaler,0,0,0,0,1
2021-09-13,Salbutamol Inhaler,0,0,0,0,1
2021-09-20,Salbutamol Inhaler,0,2314,197,2117,0
2021-09-27,Salbutamol Inhaler,2117,0,198,1919,0
2021-10-04,Salbutamol Inhaler,1919,0,232,1687,0
2021-10-11,Salbutamol Inhaler,1687,0,236,1451,0
2021-10-18,Salbutamol Inhaler,1451,0,315,1136,0
2021-10-25,Salbutamol Inhaler,1136,0,294,842,0
2021-11-01,Salbutamol Inhaler,842,0,249,593,0
2021-11-08,Salbutamol Inhaler,593,0,213,380,0
2021-11-15,Salbutamol Inhaler,380,0,251,129,0
2021-11-22,Salbutamol Inhaler,129,1949,263,1815,0
2021-11-29,Salbutamol Inhaler,1815,0,199,1616,0
2021-12-06,Salbutamol Inhaler,1616,0,315,1301,0
2021-12-13,Salbutamol Inhaler,1301,0,234,1067,0
2021-12-20,Salbutamol Inhaler,1067,0,237,830,0
2021-12-27,Salbutamol Inhaler,830,0,253,577,0
2022-01-03,Salbutamol Inhaler,577,0,173,404,0
2022-01-10,Salbutamol Inhaler,404,0,191,213,0
2022-01-17,Salbutamol Inhaler,213,0,132,81,0
2022-01-24,Salbutamol Inhaler,81,0,81,0,1
2022-01-31,Salbutamol Inhaler,0,0,0,0,1
2022-02-07,Salbutamol Inhaler,0,1585,150,1435,0
2022-02-14,Salbutamol Inhaler,1435,0,167,1268,0
2022-02-21,Salbutamol Inhaler,1268,0,204,1064,0
2022-02-28,Salbutamol Inhaler,1064,0,180,884,0
2022-03-07,Salbutamol Inhaler,884,0,140,744,0
2022-03-14,Salbutamol Inhaler,744,0,215,529,0
2022-03-21,Salbutamol Inhaler,529,0,227,302,0
2022-03-28,Salbutamol Inhaler,302,0,210,92,0
2022-04-04,Salbutamol Inhaler,92,0,92,0,1
2022-04-11,Salbutamol Inhaler,0,2336,179,2157,0
2022-04-18,Salbutamol Inhaler,2157,0,194,1963,0
2022-04-25,Salbutamol Inhaler,1963,0,350,1613,0
2022-05-02,Salbutamol Inhaler,1613,0,270,1343,0
2022-05-09,Salbutamol Inhaler,1343,0,261,1082,0
2022-05-16,Salbutamol Inhaler,1082,0,305,777,0
2022-05-23,Salbutamol Inhaler,777,0,200,577,0
2022-05-30,Salbutamol Inhaler,577,0,288,289,0
2022-06-06,Salbutamol Inhaler,289,0,270,19,0
2022-06-13,Salbutamol Inhaler,19,1437,368,1088,0
2022-06-20,Salbutamol Inhaler,1088,0,347,741,0
2022-06-27,Salbutamol Inhaler,741,0,318,423,0
2022-07-04,Salbutamol Inhaler,423,0,314,109,0
2022-07-11,Salbutamol Inhaler,109,0,109,0,1
2022-07-18,Salbutamol Inhaler,0,2312,345,1967,0
2022-07-25,Salbutamol Inhaler,1967,0,255,1712,0
2022-08-01,Salbutamol Inhaler,1712,0,206,1506,0
2022-08-08,Salbutamol Inhaler,1506,0,292,1214,0
2022-08-15,Salbutamol Inhaler,1214,0,378,836,0
2022-08-22,Salbutamol Inhaler,836,0,347,489,0
2022-08-29,Salbutamol Inhaler,489,0,321,168,0
2022-09-05,Salbutamol Inhaler,168,0,168,0,1
2022-09-12,Salbutamol Inhaler,0,1433,216,1217,0
2022-09-19,Salbutamol Inhaler,1217,0,236,981,0
2022-09-26,Salbutamol Inhaler,981,0,189,792,0
2022-10-03,Salbutamol Inhaler,792,0,209,583,0
2022-10-10,Salbutamol Inhaler,583,0,179,404,0
2022-10-17,Salbutamol Inhaler,404,0,281,123,0
2022-10-24,Salbutamol Inhaler,123,0,123,0,1
2022-10-31,Salbutamol Inhaler,0,0,0,0,1
2022-11-07,Salbutamol Inhaler,0,0,0,0,1
2022-11-14,Salbutamol Inhaler,0,2183,347,1836,0
2022-11-21,Salbutamol Inhaler,1836,0,239,1597,0
2022-11-28,Salbutamol Inhaler,1597,0,236,1361,0
2022-12-05,Salbutamol Inhaler,1361,0,291,1070,0
2022-12-12,Salbutamol Inhaler,1070,0,178,892,0
2022-12-19,Salbutamol Inhaler,892,0,292,600,0
2022-12-26,Salbutamol Inhaler,600,0,293,307,0
2020-01-06,Zinc Tablets,2685,0,102,2583,0
2020-01-13,Zinc Tablets,2583,0,173,2410,0
2020-01-20,Zinc Tablets,2410,0,181,2229,0
2020-01-27,Zinc Tablets,2229,0,165,2064,0
2020-02-03,Zinc Tablets,2064,0,166,1898,0
2020-02-10,Zinc Tablets,1898,0,127,1771,0
2020-02-17,Zinc Tablets,1771,0,151,1620,0
2020-02-24,Zinc Tablets,1620,0,147,1473,0
2020-03-02,Zinc Tablets,1473,0,135,1338,0
2020-03-09,Zinc Tablets,1338,0,219,1119,0
2020-03-16,Zinc Tablets,1119,0,180,939,0
2020-03-23,Zinc Tablets,939,0,119,820,0
2020-03-30,Zinc Tablets,820,0,161,659,0
2020-04-06,Zinc Tablets,659,0,126,533,0
2020-04-13,Zinc Tablets,533,0,78,455,0
2020-04-20,Zinc Tablets,455,2242,184,2513,0
2020-04-27,Zinc Tablets,2513,0,257,2256,0
2020-05-04,Zinc Tablets,2256,0,294,1962,0
2020-05-11,Zinc Tablets,1962,0,340,1622,0
2020-05-18,Zinc Tablets,1622,0,267,1355,0
2020-05-25,Zinc Tablets,1355,0,148,1207,0
2020-06-01,Zinc Tablets,1207,0,190,1017,0
2020-06-08,Zinc Tablets,1017,0,354,663,0
2020-06-15,Zinc Tablets,663,0,268,395,0
2020-06-22,Zinc Tablets,395,0,127,268,0
2020-06-29,Zinc Tablets,268,0,210,58,0
2020-07-06,Zinc Tablets,58,1958,218,1798,0
2020-07-13,Zinc Tablets,1798,0,270,1528,0
2020-07-20,Zinc Tablets,1528,0,186,1342,0
2020-07-27,Zinc Tablets,1342,0,287,1055,0
2020-08-03,Zinc Tablets,1055,0,261,794,0
2020-08-10,Zinc Tablets,794,0,196,598,0
2020-08-17,Zinc Tablets,598,0,239,359,0
2020-08-24,Zinc Tablets,359,0,298,61,0
2020-08-31,Zinc Tablets,61,2238,156,2143,0
2020-09-07,Zinc Tablets,2143,0,322,1821,0
2020-09-14,Zinc Tablets,1821,0,159,1662,0
2020-09-21,Zinc Tablets,1662,0,139,1523,0
2020-09-28,Zinc Tablets,1523,0,261,1262,0
2020-10-05,Zinc Tablets,1262,0,245,1017,0
2020-10-12,Zinc Tablets,1017,0,169,848,0
2020-10-19,Zinc Tablets,848,0,148,700,0
2020-10-26,Zinc Tablets,700,0,234,466,0
2020-11-02,Zinc Tablets,466,0,190,276,0
2020-11-09,Zinc Tablets,276,0,209,67,0
2020-11-16,Zinc Tablets,67,2563,258,2372,0
2020-11-23,Zinc Tablets,2372,0,191,2181,0
2020-11-30,Zinc Tablets,2181,0,156,2025,0
2020-12-07,Zinc Tablets,2025,0,216,1809,0
2020-12-14,Zinc Tablets,1809,0,224,1585,0
2020-12-21,Zinc Tablets,1585,0,163,1422,0
2020-12-28,Zinc Tablets,1422,0,150,1272,0
2021-01-04,Zinc Tablets,1272,0,217,1055,0
2021-01-11,Zinc Tablets,1055,0,154,901,0
2021-01-18,Zinc Tablets,901,0,175,726,0
2021-01-25,Zinc Tablets,726,0,171,555,0
2021-02-01,Zinc Tablets,555,0,216,339,0
2021-02-08,Zinc Tablets,339,1995,178,2156,0
2021-02-15,Zinc Tablets,2156,0,156,2000,0
2021-02-22,Zinc Tablets,2000,0,180,1820,0
2021-03-01,Zinc Tablets,1820,0,207,1613,0
2021-03-08,Zinc Tablets,1613,0,138,1475,0
2021-03-15,Zinc Tablets,1475,0,150,1325,0
2021-03-22,Zinc Tablets,1325,0,189,1136,0
2021-03-29,Zinc Tablets,1136,0,138,998,0
2021-04-05,Zinc Tablets,998,0,138,860,0
2021-04-12,Zinc Tablets,860,0,188,672,0
2021-04-19,Zinc Tablets,672,0,209,463,0
2021-04-26,Zinc Tablets,463,0,277,186,0
2021-05-03,Zinc Tablets,186,0,186,0,1
2021-05-10,Zinc Tablets,0,2255,189,2066,0
2021-05-17,Zinc Tablets,2066,0,208,1858,0
2021-05-24,Zinc Tablets,1858,0,160,1698,0
2021-05-31,Zinc Tablets,1698,0,305,1393,0
2021-06-07,Zinc Tablets,1393,0,282,1111,0
2021-06-14,Zinc Tablets,1111,0,306,805,0
2021-06-21,Zinc Tablets,805,0,301,504,0
2021-06-28,Zinc Tablets,504,0,285,219,0
2021-07-05,Zinc Tablets,219,0,219,0,1
2021-07-12,Zinc Tablets,0,0,0,0,1
2021-07-19,Zinc Tablets,0,0,0,0,1
2021-07-26,Zinc Tablets,0,0,0,0,1
2021-08-02,Zinc Tablets,0,2187,240,1947,0
2021-08-09,Zinc Tablets,1947,0,233,1714,0
2021-08-16,Zinc Tablets,1714,0,197,1517,0
2021-08-23,Zinc Tablets,1517,0,162,1355,0
2021-08-30,Zinc Tablets,1355,0,292,1063,0
2021-09-06,Zinc Tablets,1063,0,219,844,0
2021-09-13,Zinc Tablets,844,0,112,732,0
2021-09-20,Zinc Tablets,732,0,160,572,0
2021-09-27,Zinc Tablets,572,0,170,402,0
2021-10-04,Zinc Tablets,402,0,231,171,0
2021-10-11,Zinc Tablets,171,0,171,0,1
2021-10-18,Zinc Tablets,0,2517,195,2322,0
2021-10-25,Zinc Tablets,2322,0,285,2037,0
2021-11-01,Zinc Tablets,2037,0,328,1709,0
2021-11-08,Zinc Tablets,1709,0,168,1541,0
2021-11-15,Zinc Tablets,1541,0,266,1275,0
2021-11-22,Zinc Tablets,1275,0,246,1029,0
2021-11-29,Zinc Tablets,1029,0,207,822,0
2021-12-06,Zinc Tablets,822,0,238,584,0
2021-12-13,Zinc Tablets,584,0,268,316,0
2021-12-20,Zinc Tablets,316,2551,272,2595,0
2021-12-27,Zinc Tablets,2595,0,182,2413,0
2022-01-03,Zinc Tablets,2413,0,172,2241,0
2022-01-10,Zinc Tablets,2241,0,222,2019,0
2022-01-17,Zinc Tablets,2019,0,203,1816,0
2022-01-24,Zinc Tablets,1816,0,140,1676,0
2022-01-31,Zinc Tablets,1676,0,213,1463,0
2022-02-07,Zinc Tablets,1463,0,175,1288,0
2022-02-14,Zinc Tablets,1288,0,213,1075,0
2022-02-21,Zinc Tablets,1075,0,116,959,0
2022-02-28,Zinc Tablets,959,0,150,809,0
2022-03-07,Zinc Tablets,809,0,203,606,0
2022-03-14,Zinc Tablets,606,0,201,405,0
2022-03-21,Zinc Tablets,405,1904,197,2112,0
2022-03-28,Zinc Tablets,2112,0,133,1979,0
2022-04-04,Zinc Tablets,1979,0,204,1775,0
2022-04-11,Zinc Tablets,1775,0,174,1601,0
2022-04-18,Zinc Tablets,1601,0,254,1347,0
2022-04-25,Zinc Tablets,1347,0,228,1119,0
2022-05-02,Zinc Tablets,1119,0,341,778,0
2022-05-09,Zinc Tablets,778,0,243,535,0
2022-05-16,Zinc Tablets,535,0,242,293,0
2022-05-23,Zinc Tablets,293,0,218,75,0
2022-05-30,Zinc Tablets,75,0,75,0,1
2022-06-06,Zinc Tablets,0,0,0,0,1
2022-06-13,Zinc Tablets,0,2233,198,2035,0
2022-06-20,Zinc Tablets,2035,0,150,1885,0
2022-06-27,Zinc Tablets,1885,0,186,1699,0
2022-07-04,Zinc Tablets,1699,0,284,1415,0
2022-07-11,Zinc Tablets,1415,0,222,1193,0
2022-07-18,Zinc Tablets,1193,0,270,923,0
2022-07-25,Zinc Tablets,923,0,216,707,0
2022-08-01,Zinc Tablets,707,0,189,518,0
2022-08-08,Zinc Tablets,518,0,203,315,0
2022-08-15,Zinc Tablets,315,2165,262,2218,0
2022-08-22,Zinc Tablets,2218,0,337,1881,0
2022-08-29,Zinc Tablets,1881,0,243,1638,0
2022-09-05,Zinc Tablets,1638,0,273,1365,0
2022-09-12,Zinc Tablets,1365,0,196,1169,0
2022-09-19,Zinc Tablets,1169,0,189,980,0
2022-09-26,Zinc Tablets,980,0,218,762,0
2022-10-03,Zinc Tablets,762,0,169,593,0
2022-10-10,Zinc Tablets,593,0,224,369,0
2022-10-17,Zinc Tablets,369,0,283,86,0
2022-10-24,Zinc Tablets,86,2411,234,2263,0
2022-10-31,Zinc Tablets,2263,0,252,2011,0
2022-11-07,Zinc Tablets,2011,0,328,1683,0
2022-11-14,Zinc Tablets,1683,0,165,1518,0
2022-11-21,Zinc Tablets,1518,0,173,1345,0
2022-11-28,Zinc Tablets,1345,0,253,1092,0
2022-12-05,Zinc Tablets,1092,0,232,860,0
2022-12-12,Zinc Tablets,860,0,305,555,0
2022-12-19,Zinc Tablets,555,0,158,397,0
2022-12-26,Zinc Tablets,397,0,201,196,0
